dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,8.370356,18.000000,9.679780,4.000000,-0.000000,-0.000000,0.000000
0.010000,8.410334,18.000000,9.719759,3.997832,-0.216829,-21.682917,0.000000
0.010000,8.450241,18.000000,9.759665,3.990638,-0.719373,-50.254345,0.000000
0.010000,8.490018,18.000000,9.799442,3.977730,-1.290801,-57.142857,0.000000
0.010000,8.529609,18.000000,9.839033,3.959108,-1.862230,-57.142857,0.000000
0.010000,8.568957,18.000000,9.878381,3.934771,-2.433658,-57.142857,0.000000
0.010000,8.608004,18.000000,9.917428,3.904720,-3.005087,-57.142857,0.000000
0.010000,8.646694,18.000000,9.956118,3.868955,-3.576515,-57.142857,0.000000
0.010000,8.684990,18.000000,9.994414,3.829644,-3.931115,-35.459940,0.000000
0.010000,8.722886,18.000000,10.032311,3.789644,-4.000000,-6.888512,0.000000
0.010000,8.760383,18.000000,10.069807,3.749644,-4.000000,0.000000,0.000000
0.010000,8.797479,18.000000,10.106904,3.709644,-4.000000,-0.000000,0.000000
0.010000,8.834176,18.000000,10.143600,3.669644,-4.000000,0.000000,0.000000
0.010000,8.870472,18.000000,10.179896,3.629644,-4.000000,-0.000000,0.000000
0.010000,8.906369,18.000000,10.215793,3.589644,-4.000000,0.000000,0.000000
0.010000,8.941865,18.000000,10.251289,3.549644,-4.000000,-0.000000,0.000000
0.010000,8.976962,18.000000,10.286386,3.509644,-4.000000,0.000000,0.000000
0.010000,9.011658,18.000000,10.321082,3.469644,-4.000000,-0.000000,0.000000
0.010000,9.045954,18.000000,10.355379,3.429644,-4.000000,0.000000,0.000000
0.010000,9.079851,18.000000,10.389275,3.389644,-4.000000,-0.000000,0.000000
0.010000,9.113347,18.000000,10.422771,3.349644,-4.000000,0.000000,0.000000
0.010000,9.146444,18.000000,10.455868,3.309644,-4.000000,-0.000000,0.000000
0.010000,9.179140,18.000000,10.488564,3.269644,-4.000000,0.000000,0.000000
0.010000,9.211437,18.000000,10.520861,3.229644,-4.000000,-0.000000,0.000000
0.010000,9.243333,18.000000,10.552757,3.189644,-4.000000,0.000000,0.000000
0.010000,9.274830,18.000000,10.584254,3.149644,-4.000000,0.000000,0.000000
0.010000,9.305926,18.000000,10.615350,3.109644,-4.000000,-0.000000,0.000000
0.010000,9.336622,18.000000,10.646047,3.069644,-4.000000,-0.000000,0.000000
0.010000,9.366919,18.000000,10.676343,3.029644,-4.000000,-0.000000,0.000000
0.010000,9.396815,18.000000,10.706239,2.989644,-4.000000,0.000000,0.000000
0.010000,9.426312,18.000000,10.735736,2.949644,-4.000000,-0.000000,0.000000
0.010000,9.455408,18.000000,10.764832,2.909644,-4.000000,0.000000,0.000000
0.010000,9.484105,18.000000,10.793529,2.869644,-4.000000,0.000000,0.000000
0.010000,9.512401,18.000000,10.821825,2.829644,-4.000000,-0.000000,0.000000
0.010000,9.540297,18.000000,10.849722,2.789644,-4.000000,0.000000,0.000000
0.010000,9.567794,18.000000,10.877218,2.749644,-4.000000,-0.000000,0.000000
0.010000,9.594890,18.000000,10.904315,2.709644,-4.000000,0.000000,0.000000
0.010000,9.621587,18.000000,10.931011,2.669644,-4.000000,-0.000000,0.000000
0.010000,9.647883,18.000000,10.957307,2.629644,-4.000000,0.000000,0.000000
0.010000,9.673780,18.000000,10.983204,2.589644,-4.000000,0.000000,0.000000
0.010000,9.699276,18.000000,11.008700,2.549644,-4.000000,-0.000000,0.000000
0.010000,9.724373,18.000000,11.033797,2.509644,-4.000000,0.000000,0.000000
0.010000,9.749069,18.000000,11.058493,2.469644,-4.000000,0.000000,0.000000
0.010000,9.773365,18.000000,11.082790,2.429644,-4.000000,-0.000000,0.000000
0.010000,9.797262,18.000000,11.106686,2.389644,-4.000000,0.000000,0.000000
0.010000,9.820758,18.000000,11.130182,2.349644,-4.000000,0.000000,0.000000
0.010000,9.843855,18.000000,11.153279,2.309644,-4.000000,0.000000,0.000000
0.010000,9.866551,18.000000,11.175975,2.269644,-4.000000,-0.000000,0.000000
0.010000,9.888848,18.000000,11.198272,2.229644,-4.000000,0.000000,0.000000
0.010000,9.910744,18.000000,11.220168,2.189644,-4.000000,-0.000000,0.000000
0.010000,9.932241,18.000000,11.241665,2.149644,-4.000000,0.000000,0.000000
0.010000,9.953337,18.000000,11.262761,2.109644,-4.000000,-0.000000,0.000000
0.010000,9.974033,18.000000,11.283458,2.069644,-4.000000,0.000000,0.000000
0.010000,9.994330,18.000000,11.303754,2.029644,-4.000000,-0.000000,0.000000
0.010000,10.014226,18.000000,11.323650,1.989644,-4.000000,0.000000,0.000000
0.010000,10.033723,18.000000,11.343147,1.949644,-4.000000,-0.000000,0.000000
0.010000,10.052819,18.000000,11.362243,1.909644,-4.000000,0.000000,0.000000
0.010000,10.071516,18.000000,11.380940,1.869644,-4.000000,-0.000000,0.000000
0.010000,10.089812,18.000000,11.399236,1.829644,-4.000000,0.000000,0.000000
0.010000,10.107708,18.000000,11.417133,1.789644,-4.000000,-0.000000,0.000000
0.010000,10.125205,18.000000,11.434629,1.749644,-4.000000,0.000000,0.000000
0.010000,10.142301,18.000000,11.451725,1.709644,-4.000000,-0.000000,0.000000
0.010000,10.158998,18.000000,11.468422,1.669644,-4.000000,0.000000,0.000000
0.010000,10.175294,18.000000,11.484718,1.629644,-4.000000,-0.000000,0.000000
0.010000,10.191191,18.000000,11.500615,1.589644,-4.000000,0.000000,0.000000
0.010000,10.206687,18.000000,11.516111,1.549644,-4.000000,0.000000,0.000000
0.010000,10.221784,18.000000,11.531208,1.509644,-4.000000,-0.000000,0.000000
0.010000,10.236480,18.000000,11.545904,1.469644,-4.000000,0.000000,0.000000
0.010000,10.250776,18.000000,11.560201,1.429644,-4.000000,-0.000000,0.000000
0.010000,10.264673,18.000000,11.574097,1.389644,-4.000000,0.000000,0.000000
0.010000,10.278169,18.000000,11.587593,1.349644,-4.000000,-0.000000,0.000000
0.010000,10.291266,18.000000,11.600690,1.309644,-4.000000,0.000000,0.000000
0.010000,10.303962,18.000000,11.613386,1.269644,-4.000000,-0.000000,0.000000
0.010000,10.316259,18.000000,11.625683,1.229644,-4.000000,0.000000,0.000000
0.010000,10.328155,18.000000,11.637579,1.189644,-4.000000,-0.000000,0.000000
0.010000,10.339651,18.000000,11.649076,1.149644,-4.000000,0.000000,0.000000
0.010000,10.350748,18.000000,11.660172,1.109644,-4.000000,-0.000000,0.000000
0.010000,10.361444,18.000000,11.670869,1.069644,-4.000000,0.000000,0.000000
0.010000,10.371741,18.000000,11.681165,1.029644,-4.000000,-0.000000,0.000000
0.010000,10.381637,18.000000,11.691061,0.989644,-4.000000,0.000000,0.000000
0.010000,10.391134,18.000000,11.700558,0.949644,-4.000000,0.000000,0.000000
0.010000,10.400230,18.000000,11.709654,0.909644,-4.000000,-0.000000,0.000000
0.010000,10.408927,18.000000,11.718351,0.869644,-4.000000,0.000000,0.000000
0.010000,10.417223,18.000000,11.726647,0.829644,-4.000000,0.000000,0.000000
0.010000,10.425119,18.000000,11.734544,0.789644,-4.000000,-0.000000,0.000000
0.010000,10.432616,18.000000,11.742040,0.749644,-4.000000,0.000000,0.000000
0.010000,10.439712,18.000000,11.749136,0.709644,-4.000000,-0.000000,0.000000
0.010000,10.446409,18.000000,11.755833,0.669644,-4.000000,0.000000,0.000000
0.010000,10.452705,18.000000,11.762129,0.629644,-4.000000,0.000000,0.000000
0.010000,10.458602,18.000000,11.768026,0.589644,-4.000000,0.000000,0.000000
0.010000,10.464098,18.000000,11.773522,0.549644,-4.000000,-0.000000,0.000000
0.010000,10.469195,18.000000,11.778619,0.509644,-4.000000,0.000000,0.000000
0.010000,10.473891,18.000000,11.783315,0.469644,-4.000000,-0.000000,0.000000
0.010000,10.478187,18.000000,11.787612,0.429644,-4.000000,0.000000,0.000000
0.010000,10.482084,18.000000,11.791508,0.389644,-4.000000,0.000000,0.000000
0.010000,10.485580,18.000000,11.795004,0.349644,-4.000000,0.000000,0.000000
0.010000,10.488677,18.000000,11.798101,0.309644,-4.000000,-0.000000,0.000000
0.010000,10.491373,18.000000,11.800797,0.269644,-4.000000,0.000000,0.000000
0.010000,10.493670,18.000000,11.803094,0.229644,-4.000000,0.000000,0.000000
0.010000,10.495566,18.000000,11.804990,0.189644,-4.000000,0.000000,0.000000
0.010000,10.497062,18.000000,11.806487,0.149644,-4.000000,0.000000,0.000000
0.010000,10.498181,18.000000,11.807605,0.111812,-3.783171,21.682917,0.000000
0.010000,10.498971,18.000000,11.808395,0.079006,-3.280627,50.254345,0.000000
0.010000,10.499490,18.000000,11.808914,0.051914,-2.709199,57.142857,0.000000
0.010000,10.499795,18.000000,11.809219,0.030536,-2.137770,57.142857,0.000000
0.010000,10.499944,18.000000,11.809368,0.014873,-1.566342,57.142857,0.000000
0.010000,10.499993,18.000000,11.809417,0.004924,-0.994913,57.142857,0.000000
0.010000,10.500000,18.000000,11.809424,0.000689,-0.423485,57.142857,0.000000
0.010000,10.500000,18.000000,11.809424,0.000000,-0.068885,35.459940,0.000000
