dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,7.751955,8.636347,8.530172,2.698842,-4.005025,-4.495779,5.232844
0.010000,7.765328,8.613371,8.556756,2.658416,-4.042561,-3.753577,5.246260
0.010000,7.778802,8.590929,8.582933,2.617701,-4.071551,-2.899019,5.260083
0.010000,7.792375,8.569026,8.608701,2.576793,-4.090810,-1.925870,5.274314
0.010000,7.806042,8.547666,8.634059,2.535802,-4.099109,-0.829916,5.288956
0.010000,7.819799,8.526852,8.659008,2.494850,-4.095188,0.392098,5.304007
0.010000,7.833641,8.506588,8.683548,2.454072,-4.077773,1.741469,5.319467
0.010000,7.847566,8.486874,8.707685,2.413616,-4.045603,3.217018,5.335330
0.010000,7.861569,8.467709,8.731421,2.373642,-3.997444,4.815848,5.351593
0.010000,7.875649,8.449090,8.754764,2.334320,-3.932135,6.530937,5.368250
0.010000,7.889804,8.431014,8.777722,2.295834,-3.848603,8.353171,5.385291
0.010000,7.904032,8.413476,8.800306,2.258375,-3.745912,10.269132,5.402707
0.010000,7.918333,8.396468,8.822528,2.222142,-3.623291,12.262149,5.420486
0.010000,7.932708,8.379981,8.844401,2.187340,-3.480175,14.311590,5.438612
0.010000,7.947160,8.364007,8.865943,2.154178,-3.316241,16.393333,5.457070
0.010000,7.961693,8.348532,8.887171,2.122864,-3.131444,18.479778,5.475841
0.010000,7.976311,8.333545,8.908108,2.093603,-2.926040,20.540320,5.494905
0.010000,7.991022,8.319031,8.928773,2.066597,-2.700620,22.542079,5.514238
0.010000,8.005835,8.304975,8.949194,2.042036,-2.456115,24.450492,5.533818
0.010000,8.020760,8.291361,8.969395,2.020098,-2.193809,26.230561,5.553616
0.010000,8.035808,8.278173,8.989404,2.000944,-1.915334,27.847480,5.573606
0.010000,8.050994,8.265394,9.009251,1.984718,-1.622649,29.268478,5.593759
0.010000,8.066333,8.253008,9.028967,1.971538,-1.318018,30.463180,5.614043
0.010000,8.081841,8.240998,9.048582,1.961498,-1.003961,31.405620,5.634428
0.010000,8.097536,8.229348,9.068128,1.954666,-0.683217,32.074400,5.654881
0.010000,8.113438,8.218042,9.087639,1.951079,-0.358669,32.454886,5.675370
0.010000,8.129565,8.207066,9.107147,1.950746,-0.033293,32.537548,5.695862
0.010000,8.145937,8.196408,9.126683,1.953646,0.289924,32.321703,5.716325
0.010000,8.162576,8.186053,9.146280,1.959726,0.608041,31.811724,5.736728
0.010000,8.179501,8.175993,9.165969,1.968908,0.918243,31.020224,5.757038
0.010000,8.196732,8.166218,9.185780,1.981087,1.217896,29.965232,5.777227
0.010000,8.214289,8.156720,9.205742,1.996133,1.504601,28.670527,5.797265
0.010000,8.232190,8.147492,9.225881,2.013896,1.776245,27.164377,5.817126
0.010000,8.250451,8.138531,9.246223,2.034206,2.031028,25.478321,5.836784
0.010000,8.269090,8.129832,9.266792,2.056881,2.267486,23.645808,5.856214
0.010000,8.288121,8.121395,9.287609,2.081726,2.484510,21.702374,5.875397
0.010000,8.307556,8.113217,9.308694,2.108539,2.681329,19.681900,5.894311
0.010000,8.327406,8.105299,9.330065,2.137114,2.857510,17.618121,5.912940
0.010000,8.347681,8.097644,9.351738,2.167244,3.012937,15.542676,5.931267
0.010000,8.368389,8.090252,9.373725,2.198722,3.147784,13.484766,5.949279
0.010000,8.389534,8.083127,9.396038,2.231346,3.262469,11.468487,5.966966
0.010000,8.411121,8.076272,9.418688,2.264923,3.357655,9.518581,5.984316
0.010000,8.433152,8.069690,9.441680,2.299264,3.434162,7.650733,6.001323
0.010000,8.455626,8.063385,9.465022,2.334194,3.492979,5.881697,6.017981
